id,text,HS,TR,AG,target,combined_score,disagreement_score,uncertainty_score,cardiffnlp_hate_prob,dynabench_hate_prob
6547,It’s hard seeing someone you loved so much move on. But just remind yourself you are wonderful and he has a small dick.,0,0,0,mis,0.519906465041691,0.9100297339812463,0.1297831961021357,0.951067328453064,0.0025752175133675337
1731,UN wants ‘˜immediate halt’ to separation of migrant families in US https://t.co/v63INcRjin  Tell the UN to kiss our azs and stay out of our business.,1,0,0,mig,0.5198992911302182,0.2203299319872536,0.8194686502731827,0.6758080720901489,0.2091027945280075
2609,Italy asks other countries to help take in rescued migrants https://t.co/R96Gd8AQUS,0,0,0,mig,0.5198421242127689,0.9189386098790107,0.12074563854652705,0.9563502669334412,0.003226758912205696
6536,"Lessons consensual #sex for Mr #Weinstein &; others - you mislead, coerce and force yourself on #women - guess what it is #assault and #rape?",0,0,0,mis,0.5198240945039543,0.2622664426315297,0.7773817463763789,0.8267323970794678,0.3175453841686249
7210,Goals AF https://t.co/dqTQ26GqZi,0,0,0,mis,0.5198203128802025,0.9192695513383393,0.12037107442206571,0.9565314650535583,0.0032363461796194315
2925,Hey I wouldn't mind a 3 week paid vacation. https://t.co/7isMswN14w,0,0,0,mig,0.5197414966694518,0.93025419709857,0.10922879624033366,0.9634907245635986,0.004516905639320612
1674,So the economic migration crisis will now get rapidly worse into 2021. And anyone opining that a province like Ontario can absorb a million people into the social infrastructure is not understanding the macro events underway and the system collapse that would trigger.,1,0,0,mig,0.5197181791122971,0.8303243914614105,0.20911196676318372,0.9076632857322693,0.0016598792281001806
8660,@joliemenzel you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.,0,0,0,mis,0.519714955961226,0.9501786708146046,0.08925124110784742,0.9818887114524841,0.012699502520263195
4185,Arizona Border Cams Capture 25 Straight Minutes of Rapists & Murderers Crossing Border Illegally #BuildThatWall,1,0,1,mig,0.5197084344495357,0.9308101215339167,0.10860674736515478,0.9638249278068542,0.004564607981592417
8784,HOW FUCKING DARE YOU LOOK AT HER WHILE CALLING HIM HIS SPIRITUAL SON YOU CUNT FUCKING BITCH,1,1,1,mis,0.5196947912157022,0.19042896080799127,0.848960621623413,0.6739420890808105,0.2400592565536499
8673,"I don’t know one woman who has not experienced harassment, the gamut from demeaning comments all the way to rape. #WomenWhoRoar #MeToo",0,0,0,mis,0.5196941877514707,0.8688467085388762,0.17054166696406522,0.9280098080635071,0.0012279745424166322
2741,"@11head_shot I am not forcing anyone. I am just putting out my view. People believe it or not is their prerogative.Even if a single person agree with me, it is ok with me. Thanks,",0,0,0,mig,0.5196903545278232,0.9455159503245252,0.09386475873112113,0.9754148721694946,0.008606592193245888
8070,"@JaneyMack66 What – he was messaging a woman on Linked!n, not Tinder! You're being the 'hysterical' one, Kate!",0,0,0,mis,0.5196819367283383,0.39592907646739456,0.643434796989282,0.9056087732315063,0.2799829840660095
7244,When you're on a first date and they start talkin about their ex https://t.co/lE2TGAtrb1,0,0,0,mis,0.5196603044152981,0.9494445467611067,0.08987606206948962,0.9801464676856995,0.011331737041473389
4676,"When I read about this current US Administration's appalling record with young children of immigrants, I have a chilling recollection of the story from Syria that launched the Revolution (and no, it was not a CIA... https://t.co/UIvUofyE6M",0,0,0,mig,0.5195948881521049,0.524360228737288,0.5148295475669217,0.9531555771827698,0.23317494988441467
1138,".@RepChrisStewart .@SenMikeLee .@senorrinhatch #NoDACA EVER! #DACA hurts #Utah it hurts #American Citizens and irreparably damages the real #AmericanDreamers - My Children, American Children. @GOP has the power to #EndDACA Use it! Don't be afraid of #IllegalAliens",1,0,1,mig,0.5195610393389618,0.474735964635122,0.5643861140428016,0.9373757839202881,0.2523104250431061
8022,"when making my costume last night, brey had Arthur’s theme song on repeat 🙄😭😂 “i didn’t realize his song was reggae you can skank to this”",0,0,0,mis,0.5195278998384076,0.9437929217688636,0.09526287790795158,0.9734076261520386,0.007480662781745195
3320,Finland: Poor refugees Locked In Cage after it turned out they were members of ISIS - Free Speech Time - https://t.co/DOlFyQhnuM @ISupport_Israel,0,0,0,mig,0.5194520133014753,0.16688327326463587,0.8720207533383147,0.7275721430778503,0.32139790058135986
3151,Death toll in Tunisian migrant ship accident rises to 60: IOM #UnitedNations #Tunisiancoast https://t.co/3srheXDgJB https://t.co/sOPQ5lB0k8,0,0,0,mig,0.5194285568188161,0.9433210516054397,0.09553606203219252,0.9727900624275208,0.007104597520083189
6903,"@RepBarbaraLee Fuck off, you race pimp. #LiberalismIsAMentalDisorder",0,0,0,mis,0.5194261640535188,0.18514422140944384,0.8537081066975939,0.672719419002533,0.2448994517326355
6761,@mehulved Ensure you use a closed lid with a hole in the centre.. Else you'll send beans flying everywhere!,0,0,0,mis,0.5194164758799757,0.88069253766775,0.1581404140922016,0.9342300891876221,0.0011517873499542475
7715,"You ever be drivin and briefly forget where you are, where you're going, how you got there, who you are or why you're alive? Cause same",0,0,0,mis,0.5193963203065384,0.9518949783891574,0.0868976622239194,0.9847159385681152,0.014651801437139511
1491,The blue wave is coming if we don't build that damn wall. #BuildThatWall & #MAGA,1,0,0,mig,0.5193953746450046,0.6603565028713148,0.37843424641869444,0.983597457408905,0.17562758922576904
292,"“Every nation, tribe, and tongue” still applies when they’re on your doorstep instead of you being on theirs. So many have refused to “Go” that God started to bring them to us. An anti-immigrant attitude and mindset is anti-God and His will, period.",0,0,0,mig,0.5193332118922386,0.8908644610268897,0.14780196275758758,0.9397460222244263,0.001294703339226544
7706,@adprovost10 😭😭😭😭 nah man,0,0,0,mis,0.5192817413900505,0.9467982722582161,0.0917652105218849,0.9756883978843689,0.008224740624427795
735,@RealDonaldTrump @HouseGOP Must Make Illegal #Immigration and Over Stays a Felon Pass Mandatory E-Verify for #Jobs and Welfare  #Trump #MAGA #RedNationRising https://t.co/esIWjnEgiI,1,0,0,mig,0.5192791170413547,0.1569218163001929,0.8816364177825164,0.6883876323699951,0.29452240467071533
2716,Quite a lot of tension already exist in Moria due to the approaching trial of the #Moria35 and the death of an Afghani refugee yesterday - due to health care limitations. More than 200 refugees protested in memory of the man who died and contested the living conditions in Moria.,0,0,0,mig,0.5192744231043104,0.8610373613363951,0.1775114848722257,0.9235692620277405,0.0009618687909096479
989,@realDonaldTrump i heart Trump #Trumptrain #BuildThatWall 486,1,0,1,mig,0.5192113333319683,0.9491026118302924,0.0893200548336443,0.977990984916687,0.009350725449621677
5287,Every time I hear a women slut-shame another women for what their wearing I can’t help but think “Bitch you wack as fuck.”,1,0,0,mis,0.519142919020395,0.787067849932757,0.25121798810803303,0.8850494027137756,0.0029611880891025066
3996,Man Who Shot Good Samaritan To Death Is DACA Recipient via @USIACrimeReport@realDonaldTrump@HouseGOP @SenateGOP#BuildTheWall #EndDACA #NoAmnesty #EnforceUSLaws#KeepAmericansSafe,1,1,0,mig,0.5191099188027712,0.5886062369445142,0.4496136006610282,0.9702970385551453,0.20748354494571686
3315,Germany hoping for a breakthrough in migration talks with Italy and Greece https://t.co/pCGLd6RxMT https://t.co/0W96FBhiOy,0,0,0,mig,0.5190943428958269,0.9337900774030496,0.10439860838860414,0.9650723934173584,0.004277781583368778
979,"Israel helps White Helmets, but rejects Syrian refugees https://t.co/vvUzdcKxpn",0,0,0,mig,0.5190691642093984,0.37204415675380936,0.6660941716649874,0.895573616027832,0.2891121804714203
2569,De Facto Travel Restrictions Now Exist For Americans https://t.co/RWsqEaflSe,0,0,0,mig,0.519063385849897,0.9307473460982708,0.1073794256015231,0.9629953503608704,0.0037673781625926495
7730,Pokemon Gooooooo fuck yourself,0,0,0,mis,0.519061828893785,0.9155498883028294,0.12257376948474069,0.9535730481147766,0.002208554884418845
7166,Leo after he loses again https://t.co/e0ttCWIIyP,0,0,0,mis,0.5189686315417815,0.9342673188924554,0.10366994419110757,0.965239942073822,0.0041998401284217834
7258,The awkward moment when Lexus is showing you how much crack fits in the cup holders... https://t.co/HCYDMyLhG5,0,0,0,mis,0.518927696297029,0.9371895992892492,0.10066579330480868,0.9672218561172485,0.004679916426539421
967,"BREAKING: Liberals to build refugee camps on Canadian military bases -- Taxpayers will fund mosques, Korans https://t.co/zIyqpvlJ1P",1,0,1,mig,0.518921667035874,0.18165477489080528,0.8561885591809426,0.6697714924812317,0.24600230157375336
3148,"With little or no access to education, #Rohingya children are at risk of becoming a ""lost generation."" Access to education is a critical issue for all #refugee populations. https://t.co/jbQ6uR5kvi (@irinnews)",0,0,0,mig,0.5188975606324271,0.9429245160457368,0.09487060521911747,0.9714863896369934,0.006003914400935173
7537,When you find a bag of drugs on the ground https://t.co/j8JcFgLCHP,0,0,0,mis,0.5188770200373344,0.9529300979266491,0.08482394214801978,0.9823838472366333,0.01179241482168436
2909,Solutions urgentissimes :#degagerMacron#dissoudreLREM#retablirLeDroitRepublicain#ReduireIslamAuSilence#StopImmigration#UEbyebye,1,0,0,mig,0.5188745870171311,0.22284267801362795,0.8149064960206341,0.6717111468315125,0.2023521512746811
2894,New York politician calls for jail time for Trump officials who separated immigrant families https://t.co/92YRJbFP1Z,0,0,0,mig,0.5188605469549206,0.6377769343418535,0.39994415956798757,0.9804049134254456,0.1863686442375183
1767,"I keep reading articles of detained refugee, immigrant children being raped and sexually abused by workers and it’s heart breaking. It makes me sick to my stomach. Look at who the real criminals are, the ones they are handing them off to...",0,0,0,mig,0.5188476107409586,0.7999099254925458,0.23778529598937143,0.8913845419883728,0.0021292141173034906
3729,"They should all be prosecuted & American Taxpayers want FULL RESTITUTION, I'm sick n' tired of losing 25% of every one of my checks to pay for all of these fucking programs that I myself can NEVER get assistance from or very little! ENOUGH IS MORE THAN ENOUGH #BUILDTHATWALL",1,0,1,mig,0.5188377393272067,0.8754711151331569,0.1622043635212564,0.9310449361801147,0.0007367489743046463
1086,Corbyn Ready To Take Over Task Of Negotiating Brexit https://t.co/KDSoEU9L9E,0,0,0,mig,0.5188302534976902,0.9340672547118282,0.10359325228355222,0.964932382106781,0.003995184320956469
8950,The media and the D party tried to destroy America with Obama. They r hysterical cuz they afraid you will find out just how terrible they r,0,0,0,mis,0.518725422416054,0.8986776708495892,0.13877317398251898,0.9436639547348022,0.0011063377605751157
1876,"In this collaboration with @USATODAY, @tonyaajw looks at how immigrant communities are less likely to report crimes when law enforcement works with ICE — especially in rural areas. https://t.co/k0zymTxFXl",0,0,0,mig,0.5186998900851334,0.9540422611902654,0.08335751898000143,0.9871718287467957,0.01601417362689972
1810,This crap won't stop until we #BuildTheWall #DeportThemAll #NoAmnesty #NoDaca #NoMore,1,0,1,mig,0.5186953720604084,0.665551499172317,0.3718392449484996,0.9851279854774475,0.17398621141910553
1514,The #commonweath of VA welcomes all immigrants to its benefit and theirs @GerryConnolly https://t.co/Zdtv3pk4N3,0,0,0,mig,0.5186906706994645,0.9377276756176695,0.09965366578125955,0.9672835469245911,0.004465330857783556
2220,BitCoin Crash https://t.co/KkC8hmJujA https://t.co/68wfBDGHgC,0,0,0,mig,0.5186616919336177,0.9358705019641247,0.10145288190311057,0.9659526348114014,0.004088324028998613
4470,"Fine, that's Barcelona off the list of cities to visit. Good luck to them.....they'll need it! https://t.co/ZD76QlUIt6",0,0,0,mig,0.5186539293617872,0.9354957178799448,0.10181214084362976,0.9656863212585449,0.004014626611024141
1988,Retweeted Christopher C. Hull (@ChristopherHull):Immigrant from @realDonaldTrump #TravelBan country shoots up... https://t.co/PbfznYxUoT,1,1,0,mig,0.5186507429188133,0.31555079110217304,0.7217506947354535,0.6925933957099915,0.1340710073709488
3792,"Oru Camp, Nigeria: The remaining Liberians at the Oru Camp in Nigeria have expressed readiness to return to Liberia finally after several years in exile.  https://t.co/lpCuWUewOw",0,0,0,mig,0.5186286934439152,0.9479108414989015,0.08934654538892876,0.9927700161933899,0.024738099426031113
2455,@edinaszalaii @Veronic15208532 @MattQuigley @georgesoros If you think financing breaking down borders &amp; flooding the world with economic migrants is going to help wages may I suggest you are seriously deluded.,0,0,0,mig,0.5186075069675649,0.25061487903132784,0.786600134903802,0.8219017386436462,0.3241539001464844
8782,@TomSteyer And you are a hysterical Cunt.,0,0,0,mis,0.5186009339033513,0.8052521003323126,0.2319497674743898,0.8939651846885681,0.001745365560054779
8141,"At Target in the movie section, and this guy is educating his girlfriend about Star Wars. Her facial expressions are hysterical.",0,0,0,mis,0.5185712152369256,0.8713443354373959,0.16579809503645546,0.92867511510849,0.0005621526506729424
2367,"Human Rights Watch Press Conference: 6 Aug 10:30 am Foreign Correspondents Club of #Thailand (#FCCT) in #Bangkok - ""#Bangladesh is Not My Country: The Plight of #Rohingya Refugees from #Myanmar"" - all welcome, details at link: https://t.co/nRLsXq9YSU @hrw @BillFrelick @FCCThai https://t.co/ejEXdfij7Z",0,0,0,mig,0.5185346061730325,0.9413063537584825,0.0957628585875826,0.9696614146232605,0.005007732193917036
3224,"#Navy rescued #Manchester bomber Salman Abedi from war-torn #Libya three years before deadly terror attack https://t.co/xxLHoNlz2d via @telegraphnews the #WEST is ""rescuing"" people that will #kill them. #SendThemHome  #bombing #attack  Have some dignity and throw them out",0,0,0,mig,0.518530483279234,0.2379574970175183,0.7991034695409498,0.6729838252067566,0.18796828389167786
628,Worker Charged With Sexually Molesting Eight Children at Immigrant Shelter https://t.co/D6HcH03nGL via @CitizenTruth_ #realDonaldTrump do something about this disgrace and stop separating children from their parents.,0,0,0,mig,0.5184951086176265,0.5460073290067501,0.49098288822850283,0.9607291221618652,0.22603735327720642
3688,@realDonaldTrump @POTUS Keep up the amazing work #MAGA #BuildTheWall #NoDACA,1,0,1,mig,0.5184929344390583,0.9481383729819868,0.08884749589612975,0.9751834273338318,0.007035336922854185
1459,Thank you so much to @WValderrama &amp; @BoomEventsLA for hosting such an amazing event this past weekend! No child should face immigration court w/o an attorney by their side &amp; this event helped raise critical awareness for these immigrant &amp; refugee children #KINDLA #GivingKINDness https://t.co/v3bxbNMsYx,0,0,0,mig,0.5184759316094636,0.9481174309663555,0.08883443225257161,0.9930089712142944,0.024871572852134705
9103,(1) @DebraMessing < STFU These women put their babies in harms way &Subject them 2 rape &more by the coyotes who they pay 2 bring them here.,1,1,1,mis,0.5184732874877888,0.20436103671446051,0.832585538261117,0.7818033695220947,0.3323289155960083
4092,"40 migrants refused by Malta, Italy land in Tunisia; #EU sends Morocco funds to help halt migration https://t.co/9eoMezbHCl",1,0,0,mig,0.5184610048803144,0.48108419958441756,0.5558378101762113,0.7482887506484985,0.058658208698034286
2665,Understanding the California Mind - American Greatness  https://t.co/ikZZPvG703#IllegalAlienInvasion#ProgressivePolicies #StopTheInvasion #UncheckedProgressivism,1,0,0,mig,0.5184242075387079,0.5333098261891284,0.5035385888882874,0.7687093019485474,0.04261048138141632
4354,"Do you have #DACA, or have you had DACA in the past? Renew your DACA now! USCIS is currently accepting renewal applications but this could change as soon as mid-August. Visit Informed Immigrant for a step-by-step DACA renewal guide: https://t.co/M7m3iCVYZl https://t.co/861q4ACm74",0,0,0,mig,0.5184185965421225,0.9434718402610741,0.09336535282317099,0.971132218837738,0.0053695752285420895
1439,Diane Abbott: Labour would close two immigration detention centres and prevent private contractors from running the others - BBC News - https://t.co/WsqeBN1BwU,0,0,0,mig,0.5183867735921482,0.9316187077660695,0.10515483941822698,0.9628071784973145,0.0031302988063544035
3449,@realDonaldTrump You are without a doubt the greatest President EVER!!!!We love you sir!!!!!#BoycottNike #DrainTheDeepState #BoycottNFL #MAGA #BuildThatWall,1,0,1,mig,0.5183447147576733,0.9298873395155973,0.10680208999974936,0.9616546630859375,0.002869954565539956
3235,Why #Ethiopia's #dairy industry isn't milking the growing demand https://t.co/bxz4ITAimX,0,0,0,mig,0.5183038256760051,0.9521200874243259,0.08448756392768442,0.9788039326667786,0.008625099435448647
1586,"Syrian refugee, fisherman’s friend: How a retiring couple found a new heir to their Lake Ontario business https://t.co/jTXYkrrjlp",0,0,0,mig,0.5182965601480618,0.9551030619936954,0.0814900583024281,0.9834620952606201,0.011764674447476864
2993,I just had the biggest heart to heart with someone I’ve known since 7th grade and we’ve only ever made fun of each other. Was weird but that was a nice hug dude. Love you phelix. Always knew you thought of me as something more than a dirty immigrant :’),0,0,0,mig,0.518281530096353,0.9522719981443981,0.08429106204830805,0.9913396239280701,0.021083397790789604
8236,When you're lurking on your ex's social media accounts https://t.co/QnIAYihjcf,0,0,0,mis,0.5182802673076103,0.9553145919638332,0.08124594265138749,0.9839246273040771,0.012119609862565994
2049,US to require would-be immigrants to turn over social media handles - https://t.co/zBSFcSYnLS,0,0,0,mig,0.5182746875025244,0.5172918804892943,0.5192574945157543,0.7620841264724731,0.0469726137816906
8196,When you just watched your boy ruin his life but you know misery loves company so you decide to ruin yours too https://t.co/qeUNEtiF8Z,0,0,0,mis,0.5182743608539102,0.6434487419913826,0.39309997971643773,0.9820243120193481,0.18446514010429382
6900,"Got it, you are fearful of God so can't speak truth, or Lord Ram will ask for the hundreds of crores collected for his Temple from people https://t.co/gbXOBalF2r",0,0,0,mis,0.5182075152081831,0.5275426495540775,0.5088723808622888,0.956081211566925,0.23391905426979065
6862,@gvrchandra You can blame autocorrect. Jai Shri Ram.,0,0,0,mis,0.51810846138947,0.5371933530952749,0.4990235696836651,0.9588983654975891,0.2301606386899948
8186,"Stop trying to please everyone, you're not my cock... Please yourself",0,0,0,mis,0.51810313337887,0.8255666710410579,0.21063959571668214,0.9042044878005981,0.0008004889823496342
930,Disgusting !!!#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,1,0,1,mig,0.5180811231669584,0.6428323132292849,0.39332993310463193,0.9821265339851379,0.18494948744773865
6490,The fuck is *proof* in a rape case?!? Like how do you want us to PROVE it. Fuck off.,0,0,0,mis,0.5180697525475313,0.8319947577425827,0.20414474735247984,0.9075530171394348,0.0006387635366991162
2169,"Spoken like a true globalist. A borderless, one world government has always been their goal. No borders means social mayhem. The more chaos they foment, the more the public will demand an all powerful superstate. Ordo ab chao (out of chaos, order) is their motto. #BuildThatWall",1,0,0,mig,0.518025525158941,0.9338509748376501,0.10220007548023176,0.963866114616394,0.0030401740223169327
5887,you’re not going to tell me to say happy birthday to someone that called me a cunt and a slut within the span of 10 minutes,1,1,0,mis,0.5180152462447614,0.8670466936992753,0.16898379879024747,0.9260899424552917,0.0002686269872356206
2191,"@immigrant_legal Jason Wallach, 41, Kate Brenner, 69,  are the two on left",0,0,0,mig,0.5180131709858004,0.9540371248965879,0.08198921707501289,0.9802629351615906,0.009107894264161587
8116,@HamBoskamp Let's laugh at the hurting women in the church. Our sisters in Christ. So funny!! Make fun of the hurting!! Hysterical!!,0,0,0,mis,0.5180078090021669,0.45237827201161057,0.5836373459927232,0.7367750406265259,0.0680357962846756
3961,"Italy will no longer rescue immigrants sailing from Libya. They have withdrawn their Italian Coast Guard and instructed captains of vessels that from now on, ships in the area off Libya should apply for help to the Libyan Coast Guard.",0,0,0,mig,0.518001563595655,0.8575354531096718,0.17846767408163808,0.9210142493247986,0.00028492676210589707
2124,Helping refugees proves labour of love in Germany https://t.co/SmR2EKViHI,0,0,0,mig,0.5179876434467512,0.9361580145945804,0.09981727229892205,0.9653427004814148,0.003330651903524995
6884,@EngrSeries When you decided to slaughter goat or ram to rename your self,0,0,0,mis,0.5179774687450193,0.4955106245668501,0.5404443129231884,0.9468116164207458,0.24691736698150635
405,Media silence on this too. https://t.co/mSMg4nF57O,0,0,0,mig,0.5179567589085976,0.9399785238785126,0.09593499393868261,0.9679127931594849,0.003939732909202576
5969,@asr1018 @M_pritchh @angela_idalia Hey skank you wanna take a huge step back before we have to get everyone on your… https://t.co/U3zSojqdvG,1,1,1,mis,0.5179397938121441,0.36902815589890386,0.6668514317253843,0.8965045213699341,0.29250624775886536
7360,"I'm Greek and Italian, I don't consider myself to be 'white'... Unless I'm applying for a job, being pulled over or in court of course",0,0,0,mis,0.5179393428194349,0.9460379794538255,0.08984070618504415,0.9723819494247437,0.00530681386590004
4127,"Compared to Australians who speak English at home, the rate of university participation is significantly higher for nearly all groups who speak another language. https://t.co/OLbo5fOnrh",0,0,0,mig,0.5179114650634596,0.9470269290178206,0.08879600110909865,0.9731311798095703,0.005550705827772617
7128,RT @SpinCheychael__: caught myself giving a dirty look to a pigeon today. no one is safe.,0,0,0,mis,0.5178989056447914,0.46100018050259306,0.5747976307869898,0.9352846145629883,0.26020267605781555
9013,@Kara3022 @ScottBaio @SUBWAY @71kylejordan @DennisDMZ You must be so proud of a sandwich maker. It takes a lot of brains to put mustard on a sand which.,1,1,1,mis,0.5178894645739078,0.9163116132407461,0.11946731590706965,0.9530713558197021,0.0013111837906762958
8793,Do you get up off the couch and stand for the Anthem when youre at home? Then shut the fuck up.,0,0,0,mis,0.5178718960942299,0.8453894507822695,0.1903543414061904,0.9145112633705139,0.0003257298085372895
841,Yes!! Keon with Trump! #TRUMP2020 #BuildThatWall #FreeAssabge,1,0,1,mig,0.5178645540795275,0.6361180452998405,0.3996110628592144,0.9812020063400269,0.18819907307624817
8291,"This is besides the catcalls, the hey baby’s and calling me a slut and bitch when I wasn’t interested. Fuck this shit.",0,0,0,mis,0.5178552522120657,0.8567837029804928,0.1789268014436388,0.9205468893051147,0.00022122942027635872
1926,"Wash DC judge ordered Trump to reinstate DACA but by August 23, a federal judge in Texas will hear case trying to shut down DACA entirely &amp; it isn’t ? whether judge, known as an immigration hawk, will rule in favor of killing DACA, but when he’ll do it.",1,0,0,mig,0.5178364618848139,0.9125921142006924,0.12308080956893533,0.9508958458900452,0.001069334102794528
6602,@dougchaplin Doug why don’t you concentrate on speaking out about those who commit sexual assault and rape instead… https://t.co/vcdTzFb21K,0,0,0,mis,0.5178119653857525,0.4386415807797494,0.5969823499917555,0.9271091818809509,0.26860150694847107
1147,"RT @Refugees: We are calling for international solidarity &amp; support for Costa Rica and other countries hosting Nicaraguan refugees &amp; asylum-seekers. Thousands are fleeing mounting political tensions, violence and serious human rights violations https://t.co/ysQ3h0lbwK",0,0,0,mig,0.51781017270203,0.9568000292825565,0.07882031612150361,0.9841614961624146,0.011601232923567295
7346,Deleted again. Working to get it back again https://t.co/DfJKXgfvcf,0,0,0,mis,0.5178000615011514,0.9380107396378554,0.09758938336444752,0.9663699269294739,0.003406402887776494
2869,I just published “What the GREAT WALL of CHINA….” https://t.co/Z3c7gC3sPh,0,0,0,mig,0.517798577183553,0.9296793690259721,0.10591778534113391,0.9609872698783875,0.0023097840603441
7173,When you finally find 'the one' https://t.co/UYhBheMmBV,0,0,0,mis,0.5177937316553398,0.9559035098114829,0.0796839534991968,0.9821641445159912,0.010059631429612637
271,"Refugees don't choose to be refugees. By definition, refugees have been forced to leave their home country because their lives or safety were threatened.Learn more about refugees by downloading our free e-book ""8 Things You Should Know About Refugees"" âž https://t.co/7FgO8dFr2e https://t.co/IVxoYMn5KM",0,0,0,mig,0.5177918783877066,0.8147746623465532,0.22080909442886007,0.8984044194221497,0.0009246031986549497
1934,Senator Ted Cruz visits immigrant detention centre https://t.co/ZEAdM2ztac,0,0,0,mig,0.5177882762442292,0.9571968605874156,0.07837969190104269,0.9873075485229492,0.014545622281730175
6703,Y’all gas Eminem’s ass way too much for me like the way that grown ass man talks about rape and beating women is not excusable.,0,0,0,mis,0.5177877061034059,0.8457712644308458,0.18980414777596596,0.9146736860275269,0.00028173334430903196
1681,Poll: Overwhelming Support For President Trump ImmigrationÂ Positions‘¦. https://t.co/2U9YrEYiK6 https://t.co/b4D9JGQEYE,0,0,0,mig,0.5177492154437103,0.9524007405398243,0.08309769034759643,0.9776435494422913,0.007321738637983799
7807,"If you can't spell 'masturbate' right, we can't sext... I don't have time for that kind of negativity in my life",0,0,0,mis,0.5177304665355194,0.8710578276127859,0.1644031054582527,0.9281057715415955,0.00014540861593559384
7770,I legit have no respect for a sensitive man. Like I will emotionally destroy you.,0,0,0,mis,0.5177304598195934,0.866816877390157,0.16864404224902987,0.9258389472961426,0.00014033740444574505
7310,When your girlfriend gets a new hair cut https://t.co/1vOwz4OAm6,0,0,0,mis,0.5177214554843375,0.7422980586805499,0.29314485228812504,0.8616269826889038,0.004993399605154991
8082,All of a sudden the guy went hysterical because he thought that the girl is assuming that something’s going on between the both of them.,0,0,0,mis,0.5177178483044845,0.8848263596221629,0.1506093369868061,0.9354972839355469,0.0002316899481229484
6819,"This Liverpool Man U , holy fuck . If that's what hundred of millions buys you , you can ram it",0,0,0,mis,0.5177044409695818,0.8540761833304521,0.18133269860871146,0.919041097164154,0.00017074705101549625
7477,Don't tell me you have a pool of that shit ain't in the ground,0,0,0,mis,0.5176990090008357,0.8540166556740948,0.1813813623275766,0.9190071225166321,0.00016879480972420424
7682,You ever look at someone and think 'yeah Ima fuck you',0,0,0,mis,0.5176985216934379,0.8560816436531006,0.17931539973377525,0.9201046824455261,0.0001561630197102204
8347,"We are not all men and women of God in this context, I'm not talking generalization, I'm talking about Gods prophet… https://t.co/Fpv0cEs0Co",0,0,0,mis,0.5176880046164218,0.9575581990077046,0.07781781022513909,0.9857960939407349,0.01285057794302702
9194,"So over everything being called a fucking bitch ass whore daily when Im the only one that does anything takes care of 8 kids alone,done dont want to be here any fucking more. Gone",0,0,0,mis,0.5176775645897633,0.854714428523861,0.18064070065566565,0.9193688035011292,0.00015518481086473912
9200,"Nearly every woman I know has #meToo in their feed -sexual harressment,abuse,rape all of it - yes it's heartbreaking, yes there's much 2 do..",0,0,0,mis,0.517667798793977,0.888716218009062,0.14661937957889185,0.9375776052474976,0.00025846657808870077
6391,@HillaryClinton HILLARY U BITCH SHUT YOUR HOLE RE: THE COMFORT AS U R A CAREER CRIMINAL MY DEAR. HOW ABOUT THE MILL… https://t.co/l2K8NgmC4e,1,1,1,mis,0.5176645832991252,0.25556672503197725,0.7797624415662732,0.6738820672035217,0.17124083638191223
8222,Me flirting- So how wealthy are your parents?,0,0,0,mis,0.5176374629044137,0.8787260544741747,0.1565488713346527,0.9321761131286621,0.0001401206391165033
3812,"@DailyMirror  Parliament who trusts who any more more lies in putting up Petrol Prices and leaving EU will pay for the NHS lies Tax rises whose Health are we paying for really foreign staff interpreters support workers ,u managed to change immigration pol",1,0,0,mig,0.5175885259017848,0.1736013443306423,0.8615757074729273,0.6619370579719543,0.24766798317432404
2812,We must continue lifting our voices for a moral and compassionate immigration system that does not criminalize asylum seekers or rip children from their families. #FamiliesBelongTogether. https://t.co/RTi4ML2hr5,0,0,0,mig,0.5175755507858516,0.9088022251157295,0.1263488764559737,0.948578953742981,0.0007267533801496029
7418,If you find me funny it's only because you have serious issues and that shit is hot AF to me,0,0,0,mis,0.5175711714415437,0.8834639017217666,0.15167844116132084,0.9346954822540283,0.00015022781735751778
267,"Join @survivepunish for a teach-in about surviving violence, ICE and the experiences of criminalized immigrant survivors this Thursday in SF https://t.co/zeTEn27F73 https://t.co/M3UKVv0j55",0,0,0,mig,0.517541945223763,0.9577021866046092,0.07738170384291676,0.9885308146476746,0.015512150712311268
7717,"I'm voting for Marion Barry for president... That's right, a dead crackhead is a better choice than what's being offered",0,0,0,mis,0.5175159691082016,0.845998653067777,0.18903328514862627,0.9146733283996582,0.00015846520545892417
6993,@MikeAndMike Had this play heappened in a 49ER-RAM game would you bore us on that too?,0,0,0,mis,0.5174905747716242,0.9360979971852116,0.09888315235803688,0.964760959148407,0.00277974852360785
300,Immigrant Health Workers in the UK https://t.co/wzXNfyAMH3 https://t.co/mVaZ0ZCaVE,0,0,0,mig,0.5174824983576851,0.9401773740902752,0.09478762262509488,0.9674708843231201,0.003395866369828582
2093,Child care worker charged with sexually assaulting eight children at Southwest Key immigration shelter https://t.co/V1Cf39dm32,0,0,0,mig,0.5174813497631845,0.6274448771575561,0.40751782236881284,0.9800708889961243,0.19249261915683746
